image_name,detected_fruits_for_disease,avg_composite_disease_index,max_composite_disease_index,median_composite_disease_index,low_disease_fruits,mild_disease_fruits,moderate_disease_fruits,high_disease_fruits,avg_dark_spot_pct,avg_brown_lesion_pct,avg_black_patch_pct,avg_yellow_discoloration_pct,avg_edge_texture_score,moderate_or_high_disease_fruits,moderate_or_high_disease_pct,high_disease_pct,disease_loss_factor,disease_loss_pct
-20-_jpg.rf.31e46d0020fdb198614e95796aeba9e0.jpg,2,83.86067465398452,86.39342723004695,83.86067465398452,0,0,0,2,55.20356228278763,9.105428022681544,49.12530485945979,13.184539052496799,17.944797573318702,2,100.0,100.0,0.4,40.0
-202-_jpg.rf.c560da2e9a3f2ee4577ead41d30c6cf6.jpg,3,63.752384276832494,86.51499976816433,52.58252623083132,0,0,2,1,24.3633108403611,5.863596361712378,18.67943317454554,13.154198401630552,5.3316839109185175,3,100.0,33.33333333333333,0.4,40.0
-203-_jpg.rf.a67715fd3c8a6f4b059b68107e045afb.jpg,7,52.450744883409065,91.04705882352941,51.00110864745011,0,1,4,2,22.163924441899752,4.300588895572536,19.505216367093606,39.7020545396378,7.652652146917523,6,85.71428571428571,28.57142857142857,0.25,25.0
-204-_jpg.rf.011215b338ef7595ca8e26f176ffa7d3.jpg,1,52.19051130776794,52.19051130776794,52.19051130776794,0,0,1,0,26.548672566371685,0.943952802359882,26.29793510324484,0.5088495575221239,3.4070796460176993,1,100.0,0.0,0.25,25.0
-205-_jpg.rf.42da5de933d08ad9ab249ea458d898d0.jpg,1,60.11195988561131,60.11195988561131,60.11195988561131,0,0,0,1,20.196262780585265,3.6079445293218946,16.893877071336235,4.941826301563051,6.569514631566577,1,100.0,100.0,0.4,40.0
-207-_jpg.rf.8a28610f1a08127bad5786bbfff599ba.jpg,14,70.37351955779478,85.88183421516754,71.52089272917921,0,0,4,10,72.39176574364915,8.081247034694497,65.51569189728336,9.065216116675908,7.778812622332176,14,100.0,71.42857142857143,0.4,40.0
-208-_jpg.rf.22595d81ceba234a68fab7e203ba6ad2.jpg,5,78.24347904066317,98.15686274509804,73.65775401069519,0,0,0,5,24.00833677914541,9.20271908848421,15.669951765518743,49.44153586088406,13.677816842857851,5,100.0,100.0,0.4,40.0
-209-_jpg.rf.a02f1c367c26de0ffab64d2d9b9638bb.jpg,4,80.9340689778036,85.35648148148148,79.85145274142266,0,0,0,4,45.92015997611439,18.930691746552263,31.919823438805558,27.702208452207245,2.714780641835148,4,100.0,100.0,0.4,40.0
-21-_jpg.rf.24feef3fc6691582ac6f14e20a35f596.jpg,2,78.93672980740266,83.33837467231297,78.93672980740266,0,0,0,2,53.79312642873845,7.469957354006557,49.090907262917746,13.493668020790425,16.69262740799341,2,100.0,100.0,0.4,40.0
-210-_jpg.rf.0cf8f80ecb8d6b164c3aa04174974119.jpg,7,92.96109151267684,99.61152882205513,94.6686274509804,0,0,0,7,42.09066041760265,27.386394254352542,16.522168482544068,55.54618899611262,18.680063801451208,7,100.0,100.0,0.4,40.0
-211-_jpg.rf.39aaea54bd5c0895b8b4dfa9a6bed480.jpg,1,85.03453077137289,85.03453077137289,85.03453077137289,0,0,0,1,19.782790309106097,8.939014202172096,11.578947368421053,73.73990531885268,15.137844611528822,1,100.0,100.0,0.4,40.0
-212-_jpg.rf.ffd8e72ba1c2b573c9a9e08bcbc6abbe.jpg,2,77.30322142514514,78.05666595028296,77.30322142514514,0,0,0,2,19.97971606021415,14.872564112685694,5.286154727276406,79.29019156590488,5.016605340166474,2,100.0,100.0,0.4,40.0
